alloy,fold,setting,model,r2,mae,pearson_r,pearson_p,n_train,n_test,n_features,elapsed_s
WE43,1,exact,Gemini3.1Pro,0.39092790595065385,72.32888888888888,0.6609590671714367,,60,15,,
WE43,2,exact,Gemini3.1Pro,-0.25934431560553817,79.40888888888888,0.6305900369393661,,60,15,,
WE43,3,exact,Gemini3.1Pro,0.43440748037459864,64.48444444444445,0.7132517411470325,,60,15,,
WE43,4,exact,Gemini3.1Pro,-0.17258395467010423,51.44444444444444,0.8195471988392454,,60,15,,
WE43,0,close_unfilt,Gemini3.1Pro,0.395404958081536,69.20666666666666,0.8174977097373806,,899,15,,
WE43,1,close_unfilt,Gemini3.1Pro,0.7862949703126715,48.273333333333326,0.9016898905861346,,899,15,,
WE43,2,close_unfilt,Gemini3.1Pro,0.2823898571727125,66.60888888888888,0.7920158685576106,,899,15,,
WE43,3,close_unfilt,Gemini3.1Pro,0.44273003028077906,64.91111111111111,0.8328073922001912,,899,15,,
WE43,4,close_unfilt,Gemini3.1Pro,-0.4611341511498601,58.69777777777777,0.8121468015858587,,899,15,,
WE43,0,close_filt,Gemini3.1Pro,0.0665613396996807,89.28444444444445,0.445386850567567,,899,15,,
WE43,1,close_filt,Gemini3.1Pro,0.4993135721622921,66.32888888888888,0.7292808880677506,,899,15,,
WE43,2,close_filt,Gemini3.1Pro,0.22382057886544915,65.03555555555556,0.676718096828691,,899,15,,
WE43,3,close_filt,Gemini3.1Pro,0.629191135074767,53.14666666666666,0.8381095370621291,,899,15,,
WE43,4,close_filt,Gemini3.1Pro,-0.5431077914080531,55.95555555555555,0.7564675465500554,,899,15,,
WE43,0,far_unfilt,Gemini3.1Pro,0.5850445905794298,57.74666666666666,0.7909630926173411,,4854,15,,
WE43,1,far_unfilt,Gemini3.1Pro,0.7150048046127966,52.16,0.8624645099935961,,4854,15,,
WE43,2,far_unfilt,Gemini3.1Pro,0.5032075136331697,57.04888888888889,0.8188027371634438,,4854,15,,
WE43,3,far_unfilt,Gemini3.1Pro,0.574613687400271,58.15555555555556,0.8186242296785207,,4854,15,,
WE43,4,far_unfilt,Gemini3.1Pro,-1.149785356388139,72.24444444444445,0.7080725803077438,,4854,15,,
WE43,0,far_filt,Gemini3.1Pro,0.05766035335343034,91.85555555555557,0.41861466029042865,,4854,15,,
WE43,1,far_filt,Gemini3.1Pro,0.505848738590627,66.77777777777779,0.7237345615936214,,4854,15,,
WE43,2,far_filt,Gemini3.1Pro,0.3681886240713299,56.11333333333334,0.7422736678199545,,4854,15,,
WE43,3,far_filt,Gemini3.1Pro,0.33058587520343574,67.65777777777778,0.6218978143511206,,4854,15,,
WE43,4,far_filt,Gemini3.1Pro,-1.1869592553705202,67.82,0.6929921995959097,,4854,15,,
