alloy,fold,setting,model,r2,mae,pearson_r,pearson_p,n_train,n_test,n_features,elapsed_s
MgCa,3,close_unfilt,ChemProp,-0.3632537827896989,25.30187020983015,-0.1154450285694024,0.6943184619915592,1198,14,43.0,72.6
MgCa,3,close_unfilt,GBR,-10.935984999222237,51.81466136538054,-0.1659944339801269,0.5706147025593377,1198,14,2091.0,130.8
MgCa,3,close_unfilt,kNN_Tan,-30.21974593083216,84.61519687377354,0.0560327166101547,0.8491084209046296,1198,14,2091.0,0.0
MgCa,3,close_unfilt,MLP,-2.478326625287471,39.59096464088985,0.0676041445496866,0.8183798452349624,1198,14,2091.0,200.7
MgCa,3,close_unfilt,RF,-8.006402393265882,32.80790899319728,-0.0022196968597667,0.9939912605775056,1198,14,2091.0,193.6
MgCa,3,exact,ChemProp,-0.9279333363508572,26.395782266344344,0.0509975321514438,0.8625446198502166,42,14,3.0,17.1
MgCa,3,exact,GBR,-4.043071753225914,41.48960957748921,-0.6223638878190118,0.0174599733135438,42,14,2051.0,7.7
MgCa,3,exact,kNN_Tan,-0.7134501573230778,25.818184311606817,0.2644250080202102,0.3609504439377828,42,14,2051.0,0.0
MgCa,3,exact,MLP,-1.2326646409147308,29.377683639526367,-0.0954634988646449,0.7454598089546522,42,14,2051.0,14.4
MgCa,3,exact,RF,-3.271759115289857,36.65584285714285,-0.6763707981129917,0.0079061924891472,42,14,2051.0,8.6
MgCa,3,far_filt,ChemProp,-0.5466801960187695,28.96668197427477,-0.3294827021411651,0.2499963151637914,5054,14,48.0,1468.0
MgCa,3,far_filt,GBR,-3.1981105298783694,31.816528817911408,-0.2191812710417446,0.4515294338324825,5054,14,2096.0,1512.3
MgCa,3,far_filt,kNN_Tan,-46.49062827067911,135.6636163719796,-0.3031340880419305,0.2921004831434429,5054,14,2096.0,0.1
MgCa,3,far_filt,MLP,-1.1195921864344864,29.113144738333567,-0.4463899163089104,0.1095966205939273,5054,14,2096.0,817.6
MgCa,3,far_filt,RF,-8.718188954597062,42.4277681929499,-0.1579517506564653,0.5896761107524634,5054,14,2096.0,1295.5
MgCa,3,far_unfilt,ChemProp,-0.6800124221522261,28.662507802780187,-0.3376087781508026,0.2377989649914797,5153,14,48.0,360.1
MgCa,3,far_unfilt,GBR,-4.471262501751635,33.28349472669453,-0.2428964089897774,0.4027383220190744,5153,14,2096.0,765.6
MgCa,3,far_unfilt,kNN_Tan,-14.800046879603013,65.55633785046244,0.0001795524356909,0.9995139459716876,5153,14,2096.0,0.0
MgCa,3,far_unfilt,MLP,-1.494407739510947,31.289491959980555,-0.1546956702706499,0.5974647787111841,5153,14,2096.0,314.0
MgCa,3,far_unfilt,RF,-8.308443749502047,33.10344500000001,-0.0052696852682695,0.9857354575103418,5153,14,2096.0,614.7
MgCa,0,exact,Gemini3.1Pro,0.33663674657981,11.986111111111112,0.6337470430310638,,42,12,,
MgCa,1,exact,Gemini3.1Pro,-0.3084888888888888,5.116666666666666,0.4497442659982351,,42,12,,
MgCa,2,exact,Gemini3.1Pro,0.5716829171075766,10.955555555555554,0.8401557254372041,,42,12,,
MgCa,3,exact,Gemini3.1Pro,-1.4790279935422954,17.080555555555556,0.22741659562617178,,42,12,,
MgCa,0,close_unfilt,Gemini3.1Pro,0.27735171461876085,12.941666666666665,0.6235140005265654,,1198,12,,
MgCa,1,close_unfilt,Gemini3.1Pro,-0.768342857142857,5.922222222222222,0.21618539036130946,,1198,12,,
MgCa,2,close_unfilt,Gemini3.1Pro,0.6190981898917469,10.60925925925926,0.8737646757546432,,1198,12,,
